Timestamp (s), Power (W), Performance State, Block Size 64
2024/04/11 17:40:02.490,  15.83,  P0
2024/04/11 17:40:02.542,  15.83,  P0
2024/04/11 17:40:02.596,  15.83,  P0
2024/04/11 17:40:02.637,  15.83,  P0
2024/04/11 17:40:02.689,  15.83,  P0
2024/04/11 17:40:02.741,  15.83,  P0
2024/04/11 17:40:02.793,  15.83,  P0
2024/04/11 17:40:02.833,  16.08,  P0
2024/04/11 17:40:02.874,  16.08,  P0
2024/04/11 17:40:02.927,  16.08,  P0
2024/04/11 17:40:02.980,  16.08,  P0
2024/04/11 17:40:03.019,  16.08,  P0
2024/04/11 17:40:03.059,  16.08,  P0
2024/04/11 17:40:03.112,  16.08,  P0
2024/04/11 17:40:03.152,  16.08,  P0
2024/04/11 17:40:03.193,  16.08,  P0
2024/04/11 17:40:03.246,  16.08,  P0
2024/04/11 17:40:03.286,  16.08,  P0
2024/04/11 17:40:03.326,  16.08,  P0
2024/04/11 17:40:03.368,  16.08,  P0
2024/04/11 17:40:03.408,  16.08,  P0
2024/04/11 17:40:03.449,  16.08,  P0
2024/04/11 17:40:03.489,  16.08,  P0
2024/04/11 17:40:03.530,  16.08,  P0
2024/04/11 17:40:03.571,  16.08,  P0
2024/04/11 17:40:03.612,  16.08,  P0
2024/04/11 17:40:03.653,  16.08,  P0
2024/04/11 17:40:03.694,  16.08,  P0
2024/04/11 17:40:03.736,  16.08,  P0
2024/04/11 17:40:03.776,  16.08,  P0
2024/04/11 17:40:03.817,  16.08,  P0
2024/04/11 17:40:03.856,  16.08,  P0
2024/04/11 17:40:03.908,  16.08,  P0
2024/04/11 17:40:03.949,  16.08,  P0
2024/04/11 17:40:04.003,  16.08,  P0
2024/04/11 17:40:04.044,  16.08,  P0
2024/04/11 17:40:04.085,  16.08,  P0
2024/04/11 17:40:04.126,  16.08,  P0
2024/04/11 17:40:04.166,  16.08,  P0
2024/04/11 17:40:04.208,  16.08,  P0
2024/04/11 17:40:04.248,  16.08,  P0
2024/04/11 17:40:04.288,  16.08,  P0
2024/04/11 17:40:04.329,  16.08,  P0
2024/04/11 17:40:04.371,  16.08,  P0
2024/04/11 17:40:04.412,  16.08,  P0
2024/04/11 17:40:04.453,  16.08,  P0
2024/04/11 17:40:04.494,  16.08,  P0
2024/04/11 17:40:04.546,  16.08,  P0
2024/04/11 17:40:04.586,  16.08,  P0
2024/04/11 17:40:04.627,  16.08,  P0
2024/04/11 17:40:04.668,  16.08,  P0
2024/04/11 17:40:04.709,  16.08,  P0
2024/04/11 17:40:04.751,  16.08,  P0
2024/04/11 17:40:04.792,  16.08,  P0
2024/04/11 17:40:04.832,  16.13,  P0
2024/04/11 17:40:04.885,  16.13,  P0
2024/04/11 17:40:04.925,  16.13,  P0
2024/04/11 17:40:04.977,  16.13,  P0
2024/04/11 17:40:05.017,  16.13,  P0
