Timestamp (s), Power (W), Performance State, Block Size 512
2024/04/11 17:41:21.932,  15.93,  P0
2024/04/11 17:41:21.971,  15.93,  P0
2024/04/11 17:41:22.022,  15.93,  P0
2024/04/11 17:41:22.073,  15.93,  P0
2024/04/11 17:41:22.112,  15.93,  P0
2024/04/11 17:41:22.150,  15.93,  P0
2024/04/11 17:41:22.201,  15.88,  P0
2024/04/11 17:41:22.240,  15.88,  P0
2024/04/11 17:41:22.279,  15.88,  P0
2024/04/11 17:41:22.330,  15.88,  P0
2024/04/11 17:41:22.381,  15.88,  P0
2024/04/11 17:41:22.434,  15.88,  P0
2024/04/11 17:41:22.484,  15.88,  P0
2024/04/11 17:41:22.524,  15.88,  P0
2024/04/11 17:41:22.564,  15.88,  P0
2024/04/11 17:41:22.615,  15.88,  P0
2024/04/11 17:41:22.654,  15.88,  P0
2024/04/11 17:41:22.692,  15.88,  P0
2024/04/11 17:41:22.731,  15.88,  P0
2024/04/11 17:41:22.770,  15.88,  P0
2024/04/11 17:41:22.810,  15.88,  P0
2024/04/11 17:41:22.848,  15.88,  P0
2024/04/11 17:41:22.887,  15.88,  P0
2024/04/11 17:41:22.939,  15.88,  P0
2024/04/11 17:41:22.978,  15.88,  P0
2024/04/11 17:41:23.018,  15.88,  P0
2024/04/11 17:41:23.057,  15.88,  P0
2024/04/11 17:41:23.096,  15.88,  P0
2024/04/11 17:41:23.136,  15.88,  P0
2024/04/11 17:41:23.175,  15.88,  P0
2024/04/11 17:41:23.215,  15.93,  P0
2024/04/11 17:41:23.255,  15.93,  P0
2024/04/11 17:41:23.294,  15.93,  P0
2024/04/11 17:41:23.333,  15.93,  P0
2024/04/11 17:41:23.383,  15.93,  P0
2024/04/11 17:41:23.435,  15.93,  P0
2024/04/11 17:41:23.487,  15.93,  P0
2024/04/11 17:41:23.528,  15.93,  P0
2024/04/11 17:41:23.567,  15.93,  P0
2024/04/11 17:41:23.619,  15.93,  P0
2024/04/11 17:41:23.671,  15.93,  P0
2024/04/11 17:41:23.711,  15.93,  P0
2024/04/11 17:41:23.763,  15.93,  P0
2024/04/11 17:41:23.804,  15.93,  P0
2024/04/11 17:41:23.844,  15.93,  P0
2024/04/11 17:41:23.885,  15.93,  P0
2024/04/11 17:41:23.938,  15.93,  P0
2024/04/11 17:41:23.991,  15.93,  P0
2024/04/11 17:41:24.042,  15.93,  P0
2024/04/11 17:41:24.083,  15.93,  P0
2024/04/11 17:41:24.134,  15.93,  P0
2024/04/11 17:41:24.186,  15.98,  P0
2024/04/11 17:41:24.227,  15.98,  P0
2024/04/11 17:41:24.278,  15.98,  P0
2024/04/11 17:41:24.319,  15.98,  P0
2024/04/11 17:41:24.359,  15.98,  P0
2024/04/11 17:41:24.399,  15.98,  P0
2024/04/11 17:41:24.440,  15.98,  P0
2024/04/11 17:41:24.482,  15.98,  P0
2024/04/11 17:41:24.524,  15.98,  P0
2024/04/11 17:41:24.564,  15.98,  P0
2024/04/11 17:41:24.604,  15.98,  P0
2024/04/11 17:41:24.644,  15.98,  P0
2024/04/11 17:41:24.684,  15.98,  P0
2024/04/11 17:41:24.725,  15.98,  P0
2024/04/11 17:41:24.766,  15.98,  P0
2024/04/11 17:41:24.806,  15.98,  P0
2024/04/11 17:41:24.847,  15.98,  P0
2024/04/11 17:41:24.889,  15.98,  P0
2024/04/11 17:41:24.929,  15.98,  P0
2024/04/11 17:41:24.970,  15.98,  P0
2024/04/11 17:41:25.022,  15.98,  P0
2024/04/11 17:41:25.074,  15.98,  P0
2024/04/11 17:41:25.114,  15.98,  P0
2024/04/11 17:41:25.154,  15.98,  P0
2024/04/11 17:41:25.195,  15.78,  P0
2024/04/11 17:41:25.235,  15.78,  P0
2024/04/11 17:41:25.275,  15.78,  P0
2024/04/11 17:41:25.316,  15.78,  P0
2024/04/11 17:41:25.356,  15.78,  P0
2024/04/11 17:41:25.396,  15.78,  P0
2024/04/11 17:41:25.437,  15.78,  P0
2024/04/11 17:41:25.476,  15.78,  P0
2024/04/11 17:41:25.529,  15.78,  P0
2024/04/11 17:41:25.581,  15.78,  P0
2024/04/11 17:41:25.622,  15.78,  P0
2024/04/11 17:41:25.662,  15.78,  P0
2024/04/11 17:41:25.703,  15.78,  P0
2024/04/11 17:41:25.743,  15.78,  P0
2024/04/11 17:41:25.796,  15.78,  P0
2024/04/11 17:41:25.837,  15.78,  P0
2024/04/11 17:41:25.877,  15.78,  P0
2024/04/11 17:41:25.918,  15.78,  P0
2024/04/11 17:41:25.969,  15.78,  P0
2024/04/11 17:41:26.010,  15.78,  P0
2024/04/11 17:41:26.051,  15.78,  P0
2024/04/11 17:41:26.091,  15.78,  P0
2024/04/11 17:41:26.131,  15.78,  P0
2024/04/11 17:41:26.172,  15.78,  P0
2024/04/11 17:41:26.212,  15.88,  P0
2024/04/11 17:41:26.253,  15.88,  P0
2024/04/11 17:41:26.293,  15.88,  P0
2024/04/11 17:41:26.346,  15.88,  P0
2024/04/11 17:41:26.386,  15.88,  P0
2024/04/11 17:41:26.438,  15.88,  P0
2024/04/11 17:41:26.478,  15.88,  P0
2024/04/11 17:41:26.519,  15.88,  P0
2024/04/11 17:41:26.560,  15.88,  P0
2024/04/11 17:41:26.600,  15.88,  P0
2024/04/11 17:41:26.640,  15.88,  P0
2024/04/11 17:41:26.680,  15.88,  P0
2024/04/11 17:41:26.720,  15.88,  P0
2024/04/11 17:41:26.761,  15.88,  P0
2024/04/11 17:41:26.802,  15.88,  P0
2024/04/11 17:41:26.842,  15.88,  P0
2024/04/11 17:41:26.882,  15.88,  P0
2024/04/11 17:41:26.923,  15.88,  P0
2024/04/11 17:41:26.986,  16.30,  P0
2024/04/11 17:41:27.065,  16.30,  P0
2024/04/11 17:41:27.124,  16.31,  P0
2024/04/11 17:41:27.177,  16.88,  P0
2024/04/11 17:41:27.222,  16.88,  P0
2024/04/11 17:41:27.278,  18.18,  P0
2024/04/11 17:41:27.332,  18.18,  P0
2024/04/11 17:41:27.374,  18.18,  P0
2024/04/11 17:41:27.429,  18.37,  P0
2024/04/11 17:41:27.484,  18.54,  P0
2024/04/11 17:41:27.529,  18.54,  P0
2024/04/11 17:41:27.583,  18.72,  P0
2024/04/11 17:41:27.625,  18.72,  P0
2024/04/11 17:41:27.679,  18.79,  P0
2024/04/11 17:41:27.729,  18.79,  P0
2024/04/11 17:41:27.772,  18.79,  P0
2024/04/11 17:41:27.815,  18.79,  P0
2024/04/11 17:41:27.857,  18.79,  P0
2024/04/11 17:41:27.912,  19.13,  P0
2024/04/11 17:41:27.954,  19.13,  P0
2024/04/11 17:41:27.995,  19.36,  P0
2024/04/11 17:41:28.038,  19.36,  P0
2024/04/11 17:41:28.081,  21.39,  P0
2024/04/11 17:41:28.128,  21.39,  P0
2024/04/11 17:41:28.170,  21.39,  P0
2024/04/11 17:41:28.212,  21.50,  P0
2024/04/11 17:41:28.253,  21.50,  P0
2024/04/11 17:41:28.295,  20.67,  P0
2024/04/11 17:41:28.348,  20.67,  P0
2024/04/11 17:41:28.401,  20.16,  P0
2024/04/11 17:41:28.447,  20.16,  P0
2024/04/11 17:41:28.489,  19.96,  P0
2024/04/11 17:41:28.530,  19.96,  P0
2024/04/11 17:41:28.572,  19.96,  P0
2024/04/11 17:41:28.615,  19.74,  P0
2024/04/11 17:41:28.656,  19.74,  P0
2024/04/11 17:41:28.710,  19.49,  P0
2024/04/11 17:41:28.752,  19.49,  P0
2024/04/11 17:41:28.794,  19.33,  P0
2024/04/11 17:41:28.835,  19.33,  P0
2024/04/11 17:41:28.877,  19.25,  P0
2024/04/11 17:41:28.931,  19.25,  P0
2024/04/11 17:41:28.973,  19.25,  P0
2024/04/11 17:41:29.026,  18.64,  P0
